Date,Four_cuts,Photoism,Haru_firm
2021-05-28,24.65415,4.39723,0
2021-05-29,15.11857,4.54545,0
2021-05-30,14.97035,5.583,0
2021-05-31,9.88142,3.95256,0
2021-06-01,8.54743,3.70553,0
2021-06-02,7.80632,4.1996,0
2021-06-03,7.7075,3.70553,0
2021-06-04,10.12845,3.40909,0
2021-06-05,18.92292,5.48418,0
2021-06-06,16.45256,5.583,0
2021-06-07,10.67193,5.23715,0
2021-06-08,8.74505,4.59486,0
2021-06-09,9.48616,5.87944,0
2021-06-10,7.7075,5.13833,0
2021-06-11,9.7826,5.28656,0
2021-06-12,15.61264,6.02766,0
2021-06-13,12.20355,5.23715,0
2021-06-14,10.12845,5.13833,0
2021-06-15,9.14031,3.35968,0
2021-06-16,8.84387,4.69367,0
2021-06-17,9.0909,4.54545,0
2021-06-18,10.96837,4.59486,0
2021-06-19,18.82411,8.15217,0
2021-06-20,15.51383,6.91699,0
2021-06-21,10.37549,4.64426,0.0494
2021-06-22,9.14031,3.45849,0
2021-06-23,10.27667,4.79249,0
2021-06-24,10.91897,5.13833,0
2021-06-25,12.79644,5.38537,0
2021-06-26,18.28063,5.97826,0.14822
2021-06-27,17.88537,6.22529,0.19762
2021-06-28,8.64624,4.94071,0.09881
2021-06-29,10.62252,4.64426,0.49407
2021-06-30,8.99209,5.63241,0.0494
2021-07-01,8.89328,5.18774,0
2021-07-02,10.96837,4.64426,0.34584
2021-07-03,14.87154,6.12648,0
2021-07-04,13.09288,5.33596,0
2021-07-05,9.63438,3.85375,0.0494
2021-07-06,10.4743,4.69367,0.0494
2021-07-07,8.74505,4.34782,0
2021-07-08,8.15217,3.55731,0.0494
2021-07-09,9.7826,3.35968,0.0494
2021-07-10,14.13043,4.34782,0.0494
2021-07-11,12.20355,4.99011,0.09881
2021-07-12,8.44861,3.11264,0.14822
2021-07-13,9.68379,3.60671,0.39525
2021-07-14,8.79446,3.35968,0.64229
2021-07-15,7.11462,3.5079,0.29644
2021-07-16,9.43675,3.31027,0.29644
2021-07-17,11.95652,4.54545,0.29644
2021-07-18,11.70948,4.49604,0.09881
2021-07-19,8.49802,3.85375,0.54347
2021-07-20,8.79446,2.91501,0.64229
2021-07-21,7.50988,2.8162,0.29644
2021-07-22,7.90513,3.35968,0.14822
2021-07-23,9.58498,3.75494,0.0494
2021-07-24,10.52371,5.08893,0.19762
2021-07-25,10.07905,4.05138,0.14822
2021-07-26,8.99209,3.75494,0.14822
2021-07-27,8.64624,3.55731,0.93873
2021-07-28,7.06521,2.91501,1.28458
2021-07-29,8.20158,4.24901,0.19762
2021-07-30,8.59683,3.11264,0.09881
2021-07-31,12.00592,4.79249,0.14822
2021-08-01,10.77075,4.29841,0.19762
2021-08-02,10.52371,5.33596,0.54347
2021-08-03,12.20355,4.84189,0.09881
2021-08-04,10.67193,4.1996,0.09881
2021-08-05,10.67193,3.60671,0.09881
2021-08-06,9.98023,3.5079,0.24703
2021-08-07,14.03162,5.03952,0.29644
2021-08-08,12.45059,5.73122,0.14822
2021-08-09,9.0415,4.00197,0.29644
2021-08-10,10.4249,3.85375,0.0494
2021-08-11,9.58498,4.94071,0.09881
2021-08-12,9.0909,4.39723,0.19762
2021-08-13,8.54743,3.80434,0.29644
2021-08-14,17.09486,5.33596,0.54347
2021-08-15,17.19367,6.12648,0.83992
2021-08-16,13.33992,5.63241,0.29644
2021-08-17,10.12845,4.34782,0.24703
2021-08-18,7.90513,4.05138,0.44466
2021-08-19,11.1166,3.95256,0.69169
2021-08-20,10.12845,4.99011,0.39525
2021-08-21,14.72332,5.63241,0.29644
2021-08-22,15.36561,5.38537,0.59288
2021-08-23,12.5,5.13833,0.14822
2021-08-24,10.22727,4.74308,0.24703
2021-08-25,9.53557,4.59486,0.29644
2021-08-26,11.70948,4.59486,0.14822
2021-08-27,14.77272,5.87944,0.09881
2021-08-28,20.75098,8.74505,0.19762
2021-08-29,18.47826,8.94268,0.29644
2021-08-30,11.8577,5.78063,0.29644
2021-08-31,7.7075,5.583,2.07509
2021-09-01,11.41304,4.10079,0.59288
2021-09-02,11.21541,5.33596,0.39525
2021-09-03,12.84584,6.02766,0.69169
2021-09-04,18.47826,7.80632,0.29644
2021-09-05,16.25494,5.73122,0.39525
2021-09-06,10.62252,5.53359,0.19762
2021-09-07,8.59683,4.49604,0.39525
2021-09-08,9.38735,4.54545,0.09881
2021-09-09,9.48616,4.49604,0.69169
2021-09-10,10.22727,4.99011,0.69169
2021-09-11,18.57707,8.10276,1.38339
2021-09-12,15.95849,6.32411,1.18577
2021-09-13,12.10474,6.57114,0.54347
2021-09-14,8.89328,5.33596,0.39525
2021-09-15,10.67193,4.94071,0.39525
2021-09-16,44.07114,5.38537,0.49407
2021-09-17,13.04347,5.48418,1.23517
2021-09-18,26.48221,7.90513,0.54347
2021-09-19,16.74901,8.10276,0.83992
2021-09-20,16.40316,5.53359,0.7411
2021-09-21,15.90909,5.87944,0.88932
2021-09-22,19.56521,7.01581,0.39525
2021-09-23,11.90711,7.75691,0.69169
2021-09-24,13.19169,7.6581,0.44466
2021-09-25,20.2075,9.0415,0.69169
2021-09-26,17.63833,6.71936,0.7411
2021-09-27,9.68379,6.52173,0.7411
2021-09-28,11.1166,5.73122,0.7411
2021-09-29,12.74703,4.00197,0.69169
2021-09-30,9.53557,4.24901,0.7411
2021-10-01,12.15415,5.48418,0.69169
2021-10-02,22.52964,9.33794,1.18577
2021-10-03,20.8992,6.52173,0.7411
2021-10-04,18.67588,9.33794,0.69169
2021-10-05,11.36363,5.38537,0.54347
2021-10-06,11.61067,5.63241,0.69169
2021-10-07,13.68577,4.74308,0.39525
2021-10-08,13.88339,6.47233,0.49407
2021-10-09,24.90118,10.02964,1.08695
2021-10-10,21.39328,9.83201,1.18577
2021-10-11,21.49209,8.3992,1.4328
2021-10-12,11.21541,6.12648,0.83992
2021-10-13,11.61067,4.05138,0.7411
2021-10-14,11.95652,7.26284,0.54347
2021-10-15,10.91897,5.83003,1.48221
2021-10-16,21.5909,8.15217,0.49407
2021-10-17,17.98418,6.57114,0.34584
2021-10-18,10.17786,4.94071,0.64229
2021-10-19,10.82015,4.8913,0.69169
2021-10-20,10.77075,6.12648,0.54347
2021-10-21,12.00592,6.76877,0.93873
2021-10-22,12.84584,5.53359,0.64229
2021-10-23,22.52964,8.89328,0.49407
2021-10-24,21.68972,7.50988,1.08695
2021-10-25,14.13043,6.91699,1.28458
2021-10-26,12.74703,5.78063,1.03754
2021-10-27,12.10474,7.36166,0.88932
2021-10-28,12.74703,5.13833,0.83992
2021-10-29,12.64822,6.32411,1.18577
2021-10-30,24.01185,9.88142,1.67984
2021-10-31,22.03557,8.44861,2.27272
2021-11-01,14.6245,6.66996,1.58102
2021-11-02,11.75889,5.583,1.13636
2021-11-03,12.94466,5.13833,0.93873
2021-11-04,13.9328,4.99011,1.23517
2021-11-05,16.20553,6.17588,1.63043
2021-11-06,25.79051,9.48616,1.72924
2021-11-07,22.43083,9.18972,3.75494
2021-11-08,11.41304,6.22529,2.17391
2021-11-09,10.32608,5.78063,1.87747
2021-11-10,13.38932,5.73122,1.77865
2021-11-11,12.64822,5.63241,1.33399
2021-11-12,17.63833,7.80632,2.17391
2021-11-13,29.49604,10.27667,1.77865
2021-11-14,21.83794,8.74505,2.27272
2021-11-15,15.51383,6.37351,2.02569
2021-11-16,14.6245,6.71936,1.33399
2021-11-17,12.89525,6.37351,1.53162
2021-11-18,13.88339,7.11462,1.38339
2021-11-19,15.66205,7.01581,1.23517
2021-11-20,28.90316,10.02964,2.47035
2021-11-21,25.69169,9.58498,2.32213
2021-11-22,16.65019,5.92885,1.53162
2021-11-23,13.29051,3.75494,1.23517
2021-11-24,13.58695,6.37351,1.33399
2021-11-25,15.3162,7.95454,1.33399
2021-11-26,19.56521,7.85573,1.33399
2021-11-27,27.42094,10.52371,1.72924
2021-11-28,25.19762,10.27667,1.72924
2021-11-29,14.52569,7.55928,1.87747
2021-11-30,11.8083,6.52173,1.77865
2021-12-01,13.43873,7.85573,1.48221
2021-12-02,12.45059,5.23715,2.37154
2021-12-03,16.60079,7.41106,2.22332
2021-12-04,25.64229,11.31422,2.32213
2021-12-05,21.34387,10.4249,2.07509
2021-12-06,16.45256,8.69565,2.32213
2021-12-07,20.10869,7.6581,2.22332
2021-12-08,14.27865,7.85573,2.76679
2021-12-09,13.9328,7.46047,2.07509
2021-12-10,19.86166,6.81818,1.82806
2021-12-11,27.22332,12.5,2.56916
2021-12-12,23.96245,8.59683,3.31027
2021-12-13,15.3162,7.90513,2.37154
2021-12-14,12.84584,7.85573,2.42094
2021-12-15,13.78458,6.2747,2.07509
2021-12-16,16.35375,6.57114,3.31027
2021-12-17,13.9328,6.86758,2.71739
2021-12-18,21.98616,8.25098,2.86561
2021-12-19,22.33201,7.50988,4.54545
2021-12-20,16.99604,10.02964,4.05138
2021-12-21,15.61264,7.11462,5.28656
2021-12-22,16.30434,7.06521,3.31027
2021-12-23,19.66403,8.54743,4.84189
2021-12-24,25.49407,10.02964,7.90513
2021-12-25,43.52766,14.52569,8.74505
2021-12-26,24.20948,8.15217,8.3992
2021-12-27,15.61264,8.99209,7.95454
2021-12-28,17.78656,9.98023,5.78063
2021-12-29,18.7747,8.74505,7.26284
2021-12-30,22.2826,11.46245,7.95454
2021-12-31,37.15415,17.49011,8.74505
2022-01-01,45.75098,17.73715,10.82015
2022-01-02,31.37351,14.42687,11.46245
2022-01-03,19.76284,9.7332,9.33794
2022-01-04,19.26877,8.84387,9.43675
2022-01-05,21.88735,8.00395,6.86758
2022-01-06,22.62845,10.32608,7.80632
2022-01-07,34.48616,14.13043,17.58893
2022-01-08,50.49407,16.6996,19.12055
2022-01-09,37.64822,12.00592,13.2411
2022-01-10,24.3083,11.46245,8.69565
2022-01-11,21.93675,10.32608,8.59683
2022-01-12,22.9249,9.7826,6.02766
2022-01-13,22.67786,8.20158,5.68181
2022-01-14,25.34584,8.30039,8.3992
2022-01-15,51.53162,12.74703,11.75889
2022-01-16,37.89525,12.69762,11.70948
2022-01-17,22.48023,9.23913,9.63438
2022-01-18,20.35573,9.53557,6.91699
2022-01-19,20.8992,6.81818,7.80632
2022-01-20,25.14822,7.11462,7.31225
2022-01-21,26.53162,9.43675,9.58498
2022-01-22,40.71146,13.43873,13.43873
2022-01-23,32.90513,12.84584,15.95849
2022-01-24,23.02371,9.14031,11.56126
2022-01-25,21.34387,8.00395,9.7332
2022-01-26,20.50395,8.00395,9.38735
2022-01-27,17.73715,8.25098,8.25098
2022-01-28,21.29446,7.80632,8.10276
2022-01-29,31.91699,11.95652,11.21541
2022-01-30,37.99407,9.7826,13.14229
2022-01-31,31.07707,8.69565,12.25296
2022-02-01,26.48221,8.10276,11.51185
2022-02-02,25.0,10.12845,11.06719
2022-02-03,20.10869,7.90513,11.166
2022-02-04,20.99802,8.84387,11.1166
2022-02-05,29.54545,11.51185,13.83399
2022-02-06,26.72924,11.75889,14.03162
2022-02-07,15.41501,6.02766,9.33794
2022-02-08,15.41501,7.06521,7.50988
2022-02-09,16.45256,7.01581,8.30039
2022-02-10,18.82411,7.41106,8.94268
2022-02-11,21.5909,9.7332,11.01778
2022-02-12,36.56126,11.26482,12.59881
2022-02-13,28.65612,9.93083,12.59881
2022-02-14,21.34387,9.43675,8.69565
2022-02-15,19.51581,8.3992,8.3498
2022-02-16,18.67588,6.91699,9.38735
2022-02-17,18.42885,8.00395,7.75691
2022-02-18,22.2332,9.28853,9.93083
2022-02-19,30.28656,11.31422,14.13043
2022-02-20,28.85375,12.64822,13.73517
2022-02-21,19.66403,9.63438,12.45059
2022-02-22,20.1581,9.93083,10.07905
2022-02-23,19.36758,9.38735,12.05533
2022-02-24,17.34189,10.4249,9.43675
2022-02-25,18.82411,10.96837,9.0909
2022-02-26,30.63241,11.66007,12.35177
2022-02-27,30.83003,10.17786,13.2411
2022-02-28,24.50592,11.66007,13.48814
2022-03-01,26.08695,10.27667,12.84584
2022-03-02,17.44071,7.7075,9.28853
2022-03-03,18.083,7.75691,8.54743
2022-03-04,19.86166,7.06521,8.54743
2022-03-05,28.70553,9.63438,11.31422
2022-03-06,26.28458,10.32608,10.4743
2022-03-07,17.78656,6.17588,8.05335
2022-03-08,14.6245,7.75691,6.9664
2022-03-09,24.90118,6.32411,12.45059
2022-03-10,13.33992,5.03952,7.26284
2022-03-11,20.70158,6.91699,9.33794
2022-03-12,39.6245,12.20355,14.57509
2022-03-13,27.76679,8.10276,11.36363
2022-03-14,20.40513,6.32411,7.36166
2022-03-15,20.30632,6.66996,8.94268
2022-03-16,18.92292,8.25098,9.18972
2022-03-17,18.72529,7.11462,8.20158
2022-03-18,18.13241,7.21343,8.49802
2022-03-19,32.95454,9.98023,16.20553
2022-03-20,31.07707,9.83201,15.41501
2022-03-21,19.4664,5.23715,9.0909
2022-03-22,16.20553,6.9664,7.75691
2022-03-23,17.49011,5.53359,11.36363
2022-03-24,19.51581,7.11462,9.43675
2022-03-25,23.71541,6.47233,12.99407
2022-03-26,36.1166,9.83201,15.11857
2022-03-27,33.59683,9.83201,16.60079
2022-03-28,20.05928,6.9664,12.45059
2022-03-29,18.7747,7.16403,14.17984
2022-03-30,16.15612,7.50988,10.96837
2022-03-31,18.57707,8.44861,10.91897
2022-04-01,21.39328,8.89328,13.63636
2022-04-02,43.67588,13.33992,19.4664
2022-04-03,36.75889,10.72134,18.28063
2022-04-04,19.36758,6.52173,11.66007
2022-04-05,21.19565,6.12648,8.3498
2022-04-06,24.11067,7.6581,10.91897
2022-04-07,20.75098,7.06521,11.90711
2022-04-08,24.50592,7.06521,12.00592
2022-04-09,38.53754,11.8083,17.53952
2022-04-10,36.95652,10.77075,17.53952
2022-04-11,20.35573,7.46047,11.01778
2022-04-12,18.82411,5.83003,10.4743
2022-04-13,20.45454,5.63241,10.17786
2022-04-14,22.18379,8.54743,12.20355
2022-04-15,26.92687,7.50988,13.19169
2022-04-16,44.41699,13.78458,21.83794
2022-04-17,38.53754,10.96837,14.77272
2022-04-18,19.86166,8.00395,10.37549
2022-04-19,19.56521,7.11462,11.31422
2022-04-20,22.82608,6.91699,11.26482
2022-04-21,25.64229,7.7075,10.57312
2022-04-22,30.48418,9.28853,11.51185
2022-04-23,49.3577,13.33992,21.29446
2022-04-24,39.08102,12.00592,18.62648
2022-04-25,24.60474,8.30039,13.83399
2022-04-26,21.88735,6.76877,10.07905
2022-04-27,24.65415,7.7075,10.32608
2022-04-28,24.65415,7.41106,10.86956
2022-04-29,30.08893,7.41106,33.20158
2022-04-30,56.07707,14.42687,38.14229
2022-05-01,42.68774,10.72134,20.05928
2022-05-02,24.06126,8.44861,11.8083
2022-05-03,30.92885,8.05335,13.33992
2022-05-04,34.33794,10.96837,14.08102
2022-05-05,61.51185,13.09288,23.36956
2022-05-06,42.34189,10.4743,20.10869
2022-05-07,47.13438,13.68577,20.35573
2022-05-08,36.41304,9.23913,16.55138
2022-05-09,26.48221,8.64624,11.90711
2022-05-10,26.23517,8.64624,15.95849
2022-05-11,24.90118,7.90513,11.70948
2022-05-12,28.06324,7.75691,12.40118
2022-05-13,32.16403,10.07905,17.29249
2022-05-14,57.95454,15.01976,24.90118
2022-05-15,50.93873,12.84584,22.48023
2022-05-16,28.16205,9.0415,44.16996
2022-05-17,30.23715,9.0909,40.26679
2022-05-18,28.85375,7.95454,16.0079
2022-05-19,27.71739,7.95454,12.25296
2022-05-20,38.63636,8.89328,14.6245
2022-05-21,63.98221,15.41501,26.58102
2022-05-22,58.79446,12.64822,21.19565
2022-05-23,32.26284,8.74505,14.03162
2022-05-24,30.18774,7.41106,11.41304
2022-05-25,26.28458,8.3498,12.89525
2022-05-26,26.67984,6.76877,11.56126
2022-05-27,33.84387,8.44861,13.88339
2022-05-28,64.57509,13.09288,22.62845
2022-05-29,50.69169,13.14229,21.29446
2022-05-30,32.95454,11.51185,13.9328
2022-05-31,34.93083,24.55533,13.14229
2022-06-01,57.95454,16.84782,19.91106
2022-06-02,28.60671,10.4743,12.25296
2022-06-03,33.59683,10.82015,13.29051
2022-06-04,53.60671,14.6245,20.30632
2022-06-05,48.07312,14.77272,21.49209
2022-06-06,44.91106,13.98221,18.03359
2022-06-07,25.88932,8.89328,11.56126
2022-06-08,24.06126,8.79446,11.06719
2022-06-09,25.69169,7.75691,11.26482
2022-06-10,33.44861,10.4743,12.69762
2022-06-11,67.83596,17.19367,22.13438
2022-06-12,54.94071,13.58695,24.90118
2022-06-13,30.63241,8.49802,14.97035
2022-06-14,27.86561,9.38735,13.43873
2022-06-15,27.56916,9.14031,15.41501
2022-06-16,29.69367,8.59683,11.95652
2022-06-17,37.64822,11.41304,14.47628
2022-06-18,70.45454,17.24308,27.27272
2022-06-19,51.92687,13.43873,19.96047
2022-06-20,31.76877,8.3992,16.50197
2022-06-21,28.40909,9.23913,15.01976
2022-06-22,29.00197,8.49802,15.21739
2022-06-23,23.96245,7.16403,9.18972
2022-06-24,34.38735,7.36166,12.89525
2022-06-25,66.15612,16.25494,23.36956
2022-06-26,51.92687,12.25296,17.88537
2022-06-27,28.85375,7.95454,10.02964
2022-06-28,25.09881,6.57114,9.98023
2022-06-29,24.90118,10.02964,10.62252
2022-06-30,26.48221,9.48616,9.0909
2022-07-01,32.80632,9.58498,11.66007
2022-07-02,58.05335,11.8083,21.73913
2022-07-03,45.60276,10.02964,17.34189
2022-07-04,23.86363,5.97826,10.32608
2022-07-05,23.17193,5.48418,10.32608
2022-07-06,26.77865,7.16403,10.02964
2022-07-07,24.90118,7.6581,9.38735
2022-07-08,29.15019,9.14031,11.26482
2022-07-09,60.17786,12.5494,19.81225
2022-07-10,47.52964,11.75889,16.84782
2022-07-11,26.53162,8.10276,11.61067
2022-07-12,25.09881,7.55928,9.88142
2022-07-13,25.0,7.7075,8.25098
2022-07-14,29.15019,6.66996,10.86956
2022-07-15,30.03952,7.90513,13.2411
2022-07-16,50.98814,12.10474,18.03359
2022-07-17,40.41501,11.01778,16.84782
2022-07-18,25.98814,7.85573,12.35177
2022-07-19,25.88932,7.60869,10.82015
2022-07-20,25.59288,9.38735,9.28853
2022-07-21,25.39525,10.32608,10.17786
2022-07-22,30.13833,8.3992,11.21541
2022-07-23,47.67786,12.79644,18.92292
2022-07-24,38.78458,8.54743,17.3913
2022-07-25,29.8913,7.50988,12.45059
2022-07-26,29.29841,7.21343,10.82015
2022-07-27,32.55928,7.41106,11.36363
2022-07-28,29.69367,7.50988,11.166
2022-07-29,31.62055,10.37549,12.45059
2022-07-30,48.17193,12.25296,18.083
2022-07-31,42.78656,11.1166,14.92094
2022-08-01,32.06521,7.60869,12.64822
2022-08-02,32.6581,9.0415,11.75889
2022-08-03,32.41106,9.48616,14.6245
2022-08-04,33.99209,9.58498,14.22924
2022-08-05,40.16798,10.67193,13.88339
2022-08-06,51.82806,11.70948,17.68774
2022-08-07,40.51383,11.66007,17.19367
2022-08-08,28.55731,7.01581,14.97035
2022-08-09,21.09683,6.17588,10.62252
2022-08-10,26.97628,6.66996,10.77075
2022-08-11,28.85375,8.20158,12.35177
2022-08-12,34.7826,9.28853,14.47628
2022-08-13,56.57114,13.63636,17.3913
2022-08-14,48.32015,12.40118,20.10869
2022-08-15,44.56521,12.25296,15.61264
2022-08-16,27.56916,8.79446,12.5494
2022-08-17,27.27272,8.44861,12.20355
2022-08-18,27.42094,8.3992,11.90711
2022-08-19,31.52173,7.31225,9.93083
2022-08-20,56.9664,13.48814,16.94664
2022-08-21,44.51581,10.86956,15.61264
2022-08-22,28.01383,8.59683,10.4743
2022-08-23,27.1245,8.3498,10.77075
2022-08-24,26.18577,6.86758,9.23913
2022-08-25,27.86561,8.05335,9.98023
2022-08-26,35.12845,7.85573,10.82015
2022-08-27,63.43873,15.81027,19.4664
2022-08-28,52.1245,13.83399,16.45256
2022-08-29,32.7075,8.30039,11.166
2022-08-30,22.77667,4.8913,8.99209
2022-08-31,28.95256,7.26284,9.63438
2022-09-01,25.98814,7.90513,7.90513
2022-09-02,31.12648,11.26482,10.07905
2022-09-03,54.8913,14.08102,16.0079
2022-09-04,35.57312,9.23913,11.36363
2022-09-05,15.3162,8.10276,7.50988
2022-09-06,20.94861,6.62055,8.25098
2022-09-07,22.77667,7.26284,8.99209
2022-09-08,31.57114,10.22727,9.7826
2022-09-09,39.57509,11.36363,11.66007
2022-09-10,42.58893,11.70948,11.1166
2022-09-11,49.01185,12.79644,13.38932
2022-09-12,44.81225,11.61067,11.46245
2022-09-13,27.07509,9.23913,10.4249
2022-09-14,26.48221,7.80632,9.18972
2022-09-15,23.71541,8.00395,9.93083
2022-09-16,30.53359,7.41106,8.84387
2022-09-17,58.3992,15.06916,16.74901
2022-09-18,41.55138,11.61067,11.1166
2022-09-19,27.47035,9.98023,9.23913
2022-09-20,24.16007,9.0909,9.7826
2022-09-21,23.36956,8.3498,9.43675
2022-09-22,28.26086,7.85573,9.28853
2022-09-23,30.03952,8.25098,12.94466
2022-09-24,56.57114,13.83399,17.53952
2022-09-25,45.8992,13.19169,15.11857
2022-09-26,24.85177,6.9664,9.0909
2022-09-27,22.9743,8.30039,10.52371
2022-09-28,25.39525,8.84387,11.61067
2022-09-29,24.70355,8.3498,9.7826
2022-09-30,29.74308,8.74505,11.46245
2022-10-01,54.10079,14.08102,17.29249
2022-10-02,47.52964,14.82213,15.66205
2022-10-03,36.8577,12.64822,11.1166
2022-10-04,23.81422,7.26284,8.44861
2022-10-05,22.9743,7.55928,9.68379
2022-10-06,24.3577,7.50988,11.46245
2022-10-07,32.36166,8.3498,11.06719
2022-10-08,52.96442,15.06916,17.58893
2022-10-09,47.18379,12.10474,16.35375
2022-10-10,42.24308,11.61067,14.42687
2022-10-11,24.3083,7.36166,10.77075
2022-10-12,23.41897,6.91699,8.59683
2022-10-13,26.03754,8.89328,9.7332
2022-10-14,31.17588,7.46047,10.12845
2022-10-15,69.76284,13.29051,21.44268
2022-10-16,49.50592,14.08102,13.48814
2022-10-17,31.86758,10.62252,10.72134
2022-10-18,25.93873,8.44861,8.59683
2022-10-19,24.20948,8.15217,9.38735
2022-10-20,27.51976,7.41106,8.59683
2022-10-21,33.00395,9.98023,9.93083
