Date,Four_cuts,Photoism,Haru_firm
2021-07-06,19.40217,18.94927,0.38043
2021-07-07,16.30434,16.43115,0.27173
2021-07-08,16.86594,16.46739,0.38043
2021-07-09,18.13405,15.19927,0.38043
2021-07-10,24.27536,18.15217,0.39855
2021-07-11,21.88405,19.05797,0.41666
2021-07-12,15.3442,12.62681,1.53985
2021-07-13,15.99637,15.01811,6.0326
2021-07-14,17.10144,14.52898,7.64492
2021-07-15,15.67028,14.05797,2.77173
2021-07-16,17.24637,13.55072,2.88043
2021-07-17,23.24275,18.87681,2.51811
2021-07-18,19.90942,17.3913,2.24637
2021-07-19,14.32971,14.80072,2.30072
2021-07-20,14.49275,13.85869,2.93478
2021-07-21,17.68115,12.26449,1.99275
2021-07-22,15.85144,14.8913,1.66666
2021-07-23,16.35869,15.07246,1.77536
2021-07-24,22.42753,18.47826,1.66666
2021-07-25,18.36956,18.20652,1.90217
2021-07-26,16.0326,16.08695,2.75362
2021-07-27,15.57971,15.05434,2.97101
2021-07-28,14.72826,15.01811,2.66304
2021-07-29,17.77173,18.00724,2.68115
2021-07-30,17.98913,14.56521,2.88043
2021-07-31,22.89855,18.91304,2.24637
2021-08-01,21.57608,17.88043,1.99275
2021-08-02,16.19565,17.37318,2.82608
2021-08-03,17.51811,16.68478,3.22463
2021-08-04,17.8442,17.7355,2.44565
2021-08-05,17.30072,16.4855,3.67753
2021-08-06,18.76811,15.94202,2.37318
2021-08-07,26.39492,22.15579,2.80797
2021-08-08,21.88405,18.09782,2.95289
2021-08-09,17.64492,20.12681,3.82246
2021-08-10,16.21376,17.46376,2.51811
2021-08-11,17.78985,17.80797,3.02536
2021-08-12,19.27536,16.75724,3.47826
2021-08-13,19.56521,18.87681,3.69565
2021-08-14,26.57608,23.82246,5.0
2021-08-15,26.19565,27.10144,6.05072
2021-08-16,24.83695,24.03985,6.46739
2021-08-17,19.29347,21.50362,6.19565
2021-08-18,20.48913,20.92391,6.06884
2021-08-19,21.19565,22.97101,4.8913
2021-08-20,20.56159,19.71014,4.81884
2021-08-21,25.47101,23.80434,3.42391
2021-08-22,26.63043,25.03623,4.31159
2021-08-23,17.55434,20.50724,3.75
2021-08-24,17.15579,18.80434,3.82246
2021-08-25,20.76086,22.89855,4.03985
2021-08-26,22.01086,22.91666,4.67391
2021-08-27,21.23188,22.17391,5.30797
2021-08-28,30.94202,29.92753,6.08695
2021-08-29,26.19565,25.76086,5.74275
2021-08-30,18.93115,20.83333,5.25362
2021-08-31,15.72463,16.25,15.72463
2021-09-01,16.61231,18.07971,4.61956
2021-09-02,16.66666,17.51811,4.52898
2021-09-03,19.96376,19.76449,5.19927
2021-09-04,31.79347,26.73913,6.05072
2021-09-05,26.70289,25.25362,5.65217
2021-09-06,15.12681,16.9384,4.60144
2021-09-07,13.09782,15.67028,4.92753
2021-09-08,15.10869,14.63768,4.90942
2021-09-09,15.86956,16.35869,5.65217
2021-09-10,19.32971,18.04347,5.59782
2021-09-11,30.85144,27.08333,6.39492
2021-09-12,28.02536,22.69927,8.02536
2021-09-13,17.0471,20.28985,6.32246
2021-09-14,15.48913,16.75724,6.01449
2021-09-15,16.17753,16.32246,6.66666
2021-09-16,17.98913,19.13043,13.40579
2021-09-17,19.71014,19.34782,26.77536
2021-09-18,32.40942,27.15579,15.14492
2021-09-19,30.07246,27.48188,9.07608
2021-09-20,26.28623,22.62681,8.58695
2021-09-21,20.65217,18.76811,8.91304
2021-09-22,26.44927,23.17028,7.01086
2021-09-23,20.72463,20.0,11.28623
2021-09-24,21.57608,19.92753,10.19927
2021-09-25,33.62318,27.68115,9.07608
2021-09-26,27.17391,25.19927,9.65579
2021-09-27,16.68478,18.73188,10.05434
2021-09-28,15.32608,16.32246,10.63405
2021-09-29,14.42028,14.03985,10.25362
2021-09-30,18.2971,16.25,9.47463
2021-10-01,22.51811,19.16666,10.96014
2021-10-02,33.35144,29.32971,12.10144
2021-10-03,35.32608,27.48188,11.19565
2021-10-04,26.44927,23.62318,9.49275
2021-10-05,15.67028,14.7826,10.01811
2021-10-06,15.12681,14.07608,10.18115
2021-10-07,17.3913,15.56159,10.38043
2021-10-08,20.43478,17.37318,9.65579
2021-10-09,33.84057,27.15579,9.85507
2021-10-10,30.57971,26.92028,12.02898
2021-10-11,26.23188,22.53623,10.81521
2021-10-12,16.39492,14.11231,11.68478
2021-10-13,15.38043,13.35144,9.8913
2021-10-14,16.35869,14.42028,11.46739
2021-10-15,18.49637,13.93115,10.19927
2021-10-16,29.16666,21.52173,8.56884
2021-10-17,23.56884,19.83695,7.26449
2021-10-18,13.07971,13.9855,8.96739
2021-10-19,12.68115,11.21376,7.33695
2021-10-20,15.72463,12.80797,7.86231
2021-10-21,15.86956,14.90942,8.20652
2021-10-22,19.90942,16.23188,10.76086
2021-10-23,35.21739,24.61956,7.86231
2021-10-24,26.84782,22.57246,9.5471
2021-10-25,17.02898,15.92391,13.49637
2021-10-26,18.02536,18.09782,14.92753
2021-10-27,19.58333,19.81884,12.60869
2021-10-28,21.19565,17.24637,14.85507
2021-10-29,27.57246,25.43478,14.76449
2021-10-30,45.03623,32.98913,22.82608
2021-10-31,37.37318,26.53985,22.48188
2021-11-01,18.9855,18.46014,15.43478
2021-11-02,20.25362,18.1884,12.89855
2021-11-03,22.11956,18.62318,15.67028
2021-11-04,21.43115,19.0942,18.82246
2021-11-05,28.80434,25.38043,17.88043
2021-11-06,45.19927,32.19202,23.31521
2021-11-07,31.46739,28.26086,25.03623
2021-11-08,17.64492,16.26811,18.09782
2021-11-09,19.45652,16.81159,17.68115
2021-11-10,19.8913,17.35507,16.39492
2021-11-11,21.0326,19.03985,18.09782
2021-11-12,25.50724,20.96014,21.53985
2021-11-13,42.98913,29.20289,24.8913
2021-11-14,30.90579,24.05797,24.03985
2021-11-15,22.06521,16.15942,15.47101
2021-11-16,20.88768,15.83333,18.76811
2021-11-17,22.17391,19.14855,18.76811
2021-11-18,22.42753,17.60869,18.55072
2021-11-19,30.72463,18.9855,18.20652
2021-11-20,48.11594,31.0326,27.8442
2021-11-21,35.56159,23.93115,16.72101
2021-11-22,21.17753,15.16304,17.55434
2021-11-23,20.03623,14.71014,17.68115
2021-11-24,21.39492,15.43478,18.15217
2021-11-25,22.69927,18.31521,17.69927
2021-11-26,26.53985,19.38405,18.02536
2021-11-27,42.55434,29.05797,20.61594
2021-11-28,32.8442,24.31159,21.44927
2021-11-29,20.92391,18.5326,18.69565
2021-11-30,16.73913,16.32246,14.92753
2021-12-01,18.91304,16.88405,14.38405
2021-12-02,21.06884,16.81159,16.15942
2021-12-03,24.85507,18.73188,18.58695
2021-12-04,39.83695,27.11956,22.68115
2021-12-05,32.66304,25.57971,22.91666
2021-12-06,22.21014,19.05797,24.65579
2021-12-07,22.57246,17.55434,18.58695
2021-12-08,20.86956,19.92753,15.19927
2021-12-09,20.12681,17.95289,20.50724
2021-12-10,28.55072,19.00362,21.10507
2021-12-11,43.65942,30.56159,24.38405
2021-12-12,34.51086,26.61231,28.1884
2021-12-13,22.06521,20.74275,20.88768
2021-12-14,21.88405,19.69202,26.01449
2021-12-15,24.4384,21.32246,27.88043
2021-12-16,26.08695,23.38768,31.15942
2021-12-17,31.64855,25.52536,26.15942
2021-12-18,44.03985,30.7971,35.25362
2021-12-19,38.15217,30.83333,46.46739
2021-12-20,32.19202,32.5,39.02173
2021-12-21,35.3442,31.84782,49.07608
2021-12-22,38.73188,31.66666,52.53623
2021-12-23,44.51086,37.78985,61.63043
2021-12-24,61.66666,45.12681,68.67753
2021-12-25,100.0,58.55072,75.18115
2021-12-26,44.45652,35.61594,67.22826
2021-12-27,33.22463,29.96376,72.80797
2021-12-28,31.15942,29.63768,65.10869
2021-12-29,32.2826,35.14492,71.50362
2021-12-30,40.57971,41.77536,78.22463
2021-12-31,63.35144,51.61231,78.82246
2022-01-01,59.34782,41.44927,70.12681
2022-01-02,38.20652,33.44202,65.6884
2022-01-03,28.35144,26.39492,61.70289
2022-01-04,30.16304,28.62318,57.86231
2022-01-05,36.68478,25.57971,55.88768
2022-01-06,38.00724,34.61956,54.32971
2022-01-07,36.37681,29.47463,70.59782
2022-01-08,49.7826,38.06159,74.14855
2022-01-09,40.99637,33.22463,71.72101
2022-01-10,30.92391,28.47826,64.4384
2022-01-11,28.91304,23.76811,56.9384
2022-01-12,29.40217,25.12681,46.57608
2022-01-13,34.74637,23.82246,49.61956
2022-01-14,37.91666,23.42391,55.99637
2022-01-15,66.23188,33.56884,67.88043
2022-01-16,54.34782,30.32608,69.8913
2022-01-17,34.94565,23.75,54.07608
2022-01-18,31.95652,22.24637,46.4855
2022-01-19,32.71739,19.94565,48.82246
2022-01-20,37.86231,22.2826,48.96739
2022-01-21,37.5,22.62681,57.11956
2022-01-22,53.31521,33.75,70.81521
2022-01-23,40.32608,30.45289,73.91304
2022-01-24,31.28623,24.34782,65.63405
2022-01-25,29.80072,22.15579,58.17028
2022-01-26,31.08695,24.94565,55.25362
2022-01-27,30.41666,22.02898,53.33333
2022-01-28,33.75,21.82971,50.0
2022-01-29,39.00362,25.45289,57.88043
2022-01-30,36.15942,21.12318,57.57246
2022-01-31,30.63405,20.85144,53.80434
2022-02-01,25.39855,16.50362,50.14492
2022-02-02,29.38405,21.15942,51.1413
2022-02-03,23.82246,20.54347,54.23913
2022-02-04,27.68115,25.67028,51.21376
2022-02-05,36.52173,26.95652,54.98188
2022-02-06,30.03623,23.73188,52.3913
2022-02-07,23.5326,19.31159,45.41666
2022-02-08,24.65579,21.46739,42.7355
2022-02-09,24.80072,24.23913,43.38768
2022-02-10,27.78985,25.45289,50.61594
2022-02-11,30.81521,25.32608,49.81884
2022-02-12,42.57246,27.97101,55.72463
2022-02-13,35.07246,28.04347,55.12681
2022-02-14,27.66304,26.01449,51.23188
2022-02-15,28.78623,24.18478,47.37318
2022-02-16,32.31884,25.30797,50.36231
2022-02-17,28.65942,23.87681,46.34057
2022-02-18,35.59782,26.5942,55.50724
2022-02-19,47.77173,28.69565,59.00362
2022-02-20,34.11231,24.25724,56.10507
2022-02-21,27.22826,21.66666,52.64492
2022-02-22,26.99275,22.33695,49.74637
2022-02-23,25.25362,20.81521,49.56521
2022-02-24,25.28985,22.19202,48.13405
2022-02-25,26.26811,21.52173,50.92391
2022-02-26,34.03985,25.96014,52.01086
2022-02-27,33.06159,23.62318,54.38405
2022-02-28,28.47826,21.55797,51.5942
2022-03-01,30.57971,21.28623,53.62318
2022-03-02,18.55072,14.80072,38.40579
2022-03-03,17.86231,13.20652,36.92028
2022-03-04,24.34782,16.75724,39.8913
2022-03-05,33.78623,23.00724,52.06521
2022-03-06,27.19202,20.27173,50.3442
2022-03-07,19.31159,14.58333,36.1413
2022-03-08,20.96014,13.84057,38.09782
2022-03-09,31.70289,19.02173,52.26449
2022-03-10,18.31521,12.26449,35.19927
2022-03-11,23.62318,14.42028,45.3442
2022-03-12,39.29347,21.35869,60.05434
2022-03-13,26.97463,15.36231,45.38043
2022-03-14,19.14855,12.82608,30.6884
2022-03-15,20.28985,13.04347,35.50724
2022-03-16,21.19565,13.51449,35.6884
2022-03-17,21.10507,13.2971,34.22101
2022-03-18,25.61594,18.20652,40.2355
2022-03-19,35.92391,23.82246,57.22826
2022-03-20,36.53985,22.01086,54.31159
2022-03-21,23.67753,13.31521,35.90579
2022-03-22,24.85507,12.46376,33.20652
2022-03-23,25.03623,11.41304,35.92391
2022-03-24,21.63043,13.87681,36.15942
2022-03-25,27.93478,15.6884,47.78985
2022-03-26,42.2826,23.78623,61.81159
2022-03-27,34.83695,19.98188,56.44927
2022-03-28,20.28985,15.65217,41.32246
2022-03-29,20.70652,15.86956,41.52173
2022-03-30,20.57971,14.72826,38.51449
2022-03-31,23.49637,21.9384,37.77173
2022-04-01,36.35869,35.0,54.58333
2022-04-02,50.18115,33.49637,72.71739
2022-04-03,41.15942,26.84782,60.09057
2022-04-04,22.30072,15.12681,41.73913
2022-04-05,20.96014,12.19202,35.88768
2022-04-06,23.33333,13.00724,38.67753
2022-04-07,22.2826,14.14855,35.28985
2022-04-08,30.3442,18.91304,44.4384
2022-04-09,48.06159,26.10507,63.36956
2022-04-10,38.1884,22.62681,57.75362
2022-04-11,20.65217,12.64492,35.52536
2022-04-12,18.5326,11.35869,28.5326
2022-04-13,18.04347,10.96014,26.97463
2022-04-14,19.8913,11.06884,32.71739
2022-04-15,27.8442,14.72826,39.83695
2022-04-16,43.71376,23.93115,60.12681
2022-04-17,32.95289,19.13043,51.15942
2022-04-18,20.19927,11.63043,32.40942
2022-04-19,17.98913,11.88405,25.72463
2022-04-20,20.05434,11.39492,28.82246
2022-04-21,22.22826,12.60869,31.52173
2022-04-22,30.3442,16.1413,39.45652
2022-04-23,49.56521,23.78623,59.25724
2022-04-24,34.56521,19.07608,47.7355
2022-04-25,21.05072,12.37318,31.28623
2022-04-26,23.84057,12.95289,29.92753
2022-04-27,30.14492,16.06884,35.7971
2022-04-28,32.19202,17.10144,38.9855
2022-04-29,38.06159,20.52536,54.61956
2022-04-30,55.77898,33.44202,75.96014
2022-05-01,42.5,25.43478,53.09782
2022-05-02,25.32608,13.40579,33.91304
2022-05-03,42.8442,13.87681,32.98913
2022-05-04,50.67028,19.60144,39.74637
2022-05-05,89.60144,32.11956,69.8913
2022-05-06,58.73188,23.87681,52.5
2022-05-07,66.41304,27.91666,55.92391
2022-05-08,42.19202,19.63768,39.94565
2022-05-09,29.87318,13.89492,32.24637
2022-05-10,28.46014,14.45652,30.57971
2022-05-11,30.36231,15.39855,31.25
2022-05-12,30.63405,14.38405,32.5
2022-05-13,41.06884,19.40217,42.13768
2022-05-14,69.34782,31.17753,64.65579
2022-05-15,47.30072,24.29347,54.02173
2022-05-16,28.55072,13.87681,44.02173
2022-05-17,27.30072,13.80434,37.93478
2022-05-18,26.66666,11.70289,30.01811
2022-05-19,30.10869,12.75362,30.14492
2022-05-20,40.10869,19.25724,41.1413
2022-05-21,65.27173,29.65579,63.26086
2022-05-22,48.35144,21.55797,50.21739
2022-05-23,25.28985,12.86231,29.94565
2022-05-24,24.5471,11.39492,25.83333
2022-05-25,24.74637,12.02898,26.06884
2022-05-26,26.0326,11.52173,27.62681
2022-05-27,36.43115,16.68478,35.3442
2022-05-28,55.0,24.07608,54.11231
2022-05-29,40.96014,20.39855,44.90942
2022-05-30,25.88768,21.10507,27.75362
2022-05-31,37.40942,59.67391,28.71376
2022-06-01,51.64855,39.36594,44.69202
2022-06-02,26.52173,24.22101,25.16304
2022-06-03,31.92028,23.9855,31.21376
2022-06-04,53.91304,30.2355,46.84782
2022-06-05,45.45289,27.68115,42.06521
2022-06-06,36.55797,23.40579,35.27173
2022-06-07,20.45289,14.8913,19.80072
2022-06-08,21.4855,14.13043,20.99637
2022-06-09,20.2355,14.63768,21.57608
2022-06-10,25.86956,15.45289,25.6884
2022-06-11,47.75362,23.47826,44.0942
2022-06-12,36.63043,20.38043,38.27898
2022-06-13,22.15579,12.15579,25.3442
2022-06-14,21.5942,13.44202,23.04347
2022-06-15,23.38768,13.17028,23.60507
2022-06-16,28.1884,14.87318,27.31884
2022-06-17,32.55434,17.98913,32.66304
2022-06-18,54.83695,27.02898,51.73913
2022-06-19,39.31159,22.31884,42.62681
2022-06-20,27.17391,17.22826,34.14855
2022-06-21,31.88405,16.25,35.18115
2022-06-22,32.31884,19.16666,38.78623
2022-06-23,27.33695,16.34057,28.20652
2022-06-24,34.51086,17.0471,36.01449
2022-06-25,54.96376,31.01449,52.95289
2022-06-26,40.67028,25.28985,43.55072
2022-06-27,27.66304,19.31159,30.47101
2022-06-28,26.30434,18.91304,29.34782
2022-06-29,28.24275,19.18478,28.62318
2022-06-30,26.53985,18.84057,25.21739
2022-07-01,35.12681,19.96376,35.28985
2022-07-02,51.08695,25.19927,50.03623
2022-07-03,37.31884,20.57971,38.67753
2022-07-04,25.45289,14.71014,29.20289
2022-07-05,26.26811,14.47463,27.01086
2022-07-06,24.71014,15.09057,27.02898
2022-07-07,25.74275,13.9855,26.4855
2022-07-08,32.2826,16.9384,31.64855
2022-07-09,51.43115,26.73913,45.28985
2022-07-10,36.23188,21.66666,38.73188
2022-07-11,23.6413,15.18115,27.0471
2022-07-12,25.19927,14.11231,25.27173
2022-07-13,22.53623,13.87681,23.00724
2022-07-14,26.68478,15.54347,26.15942
2022-07-15,31.05072,16.25,29.05797
2022-07-16,48.27898,23.44202,38.38768
2022-07-17,39.87318,21.26811,36.28623
2022-07-18,25.61594,14.69202,24.56521
2022-07-19,26.12318,16.72101,26.08695
2022-07-20,28.11594,17.17391,26.35869
2022-07-21,24.96376,16.19565,24.96376
2022-07-22,28.20652,16.82971,25.99637
2022-07-23,42.64492,20.41666,37.22826
2022-07-24,35.16304,16.99275,32.82608
2022-07-25,26.10507,15.27173,28.17028
2022-07-26,25.41666,15.97826,25.54347
2022-07-27,29.05797,16.37681,28.58695
2022-07-28,27.42753,16.50362,28.58695
2022-07-29,30.85144,16.70289,31.75724
2022-07-30,43.6413,21.79347,39.51086
2022-07-31,29.83695,18.75,32.31884
2022-08-01,26.9384,15.77898,27.31884
2022-08-02,26.28623,16.17753,25.03623
2022-08-03,25.97826,15.77898,27.30072
2022-08-04,27.26449,20.97826,26.06884
2022-08-05,30.09057,19.13043,26.01449
2022-08-06,43.26086,21.43115,35.47101
2022-08-07,32.88043,19.00362,30.30797
2022-08-08,25.97826,15.92391,23.85869
2022-08-09,19.36594,11.21376,17.91666
2022-08-10,23.60507,13.46014,22.3913
2022-08-11,24.36594,15.3442,23.20652
2022-08-12,31.19565,18.27898,29.49275
2022-08-13,40.41666,21.92028,34.42028
2022-08-14,39.18478,22.46376,35.05434
2022-08-15,33.6413,21.97463,30.85144
2022-08-16,24.90942,18.91304,26.25
2022-08-17,26.68478,17.17391,25.52536
2022-08-18,28.38768,18.76811,28.11594
2022-08-19,28.91304,15.74275,24.13043
2022-08-20,44.38405,23.84057,33.55072
2022-08-21,36.43115,23.76811,31.82971
2022-08-22,25.88768,19.52898,22.78985
2022-08-23,25.50724,15.7971,22.98913
2022-08-24,26.28623,14.4384,23.78623
2022-08-25,25.19927,15.16304,21.90217
2022-08-26,31.17753,19.4384,23.31521
2022-08-27,44.52898,26.21376,35.0
2022-08-28,34.0942,20.25362,27.46376
2022-08-29,23.65942,15.45289,18.31521
2022-08-30,19.49275,11.57608,17.02898
2022-08-31,20.72463,12.8442,17.33695
2022-09-01,19.8913,10.47101,16.05072
2022-09-02,24.61956,15.52536,19.72826
2022-09-03,41.61231,21.95652,31.15942
2022-09-04,28.13405,16.53985,20.28985
2022-09-05,11.19565,13.07971,10.43478
2022-09-06,15.86956,13.04347,13.35144
2022-09-07,19.52898,13.22463,15.76086
2022-09-08,24.36594,14.56521,18.11594
2022-09-09,36.06884,20.61594,24.61956
2022-09-10,34.20289,18.89492,20.18115
2022-09-11,36.95652,21.32246,24.36594
2022-09-12,30.18115,19.90942,23.04347
2022-09-13,17.3913,11.05072,14.38405
2022-09-14,19.60144,11.61231,15.0
2022-09-15,18.20652,12.22826,15.28985
2022-09-16,22.21014,12.2826,17.33695
2022-09-17,42.01086,21.84782,29.69202
2022-09-18,31.17753,18.94927,22.66304
2022-09-19,16.92028,12.62681,13.85869
2022-09-20,19.27536,12.26449,13.04347
2022-09-21,19.40217,12.5,13.44202
2022-09-22,22.77173,10.96014,15.12681
2022-09-23,26.32246,15.41666,18.6413
2022-09-24,44.92753,21.61231,30.12681
2022-09-25,32.8442,20.67028,24.83695
2022-09-26,16.06884,11.50362,14.67391
2022-09-27,18.04347,9.42028,13.49637
2022-09-28,17.88043,11.1413,15.54347
2022-09-29,18.94927,10.83333,13.09782
2022-09-30,25.05434,14.32971,17.2826
2022-10-01,40.09057,24.56521,27.30072
2022-10-02,36.81159,22.35507,25.27173
2022-10-03,26.0326,15.09057,18.91304
2022-10-04,15.41666,10.25362,12.22826
2022-10-05,18.40579,10.30797,12.57246
2022-10-06,18.44202,10.03623,12.8442
2022-10-07,24.02173,12.2826,17.59057
2022-10-08,40.28985,19.81884,26.46739
2022-10-09,34.07608,16.70289,23.22463
2022-10-10,27.62681,13.82246,20.05434
2022-10-11,15.94202,8.31521,11.05072
2022-10-12,15.38043,8.5326,11.30434
2022-10-13,18.87681,9.00362,11.92028
2022-10-14,23.31521,9.63768,14.81884
2022-10-15,52.91666,22.51811,33.67753
2022-10-16,32.5,17.11956,21.4855
2022-10-17,17.21014,10.05434,11.63043
2022-10-18,16.39492,8.00724,11.57608
2022-10-19,16.34057,8.5326,12.3913
2022-10-20,17.77173,10.30797,11.53985
2022-10-21,22.31884,12.44565,15.18115
