Date,Four_cuts,Photoism,Haru_firm
2021-12-23,41.04566,31.27729,49.00066
2021-12-24,56.79682,37.68365,55.32759
2021-12-25,94.5996,50.73461,63.49437
2021-12-26,44.2356,30.15221,56.18795
2021-12-27,31.58173,25.42686,58.82197
2021-12-28,30.41694,25.94308,52.78623
2021-12-29,32.15089,30.00661,56.99536
2021-12-30,39.52349,35.48643,62.96492
2021-12-31,61.66776,44.9636,63.71939
2022-01-01,62.84579,37.67041,58.6896
2022-01-02,42.25016,30.72137,55.32759
2022-01-03,30.00661,23.33553,50.86697
2022-01-04,32.29649,24.72534,48.11383
2022-01-05,37.40569,22.14427,45.78424
2022-01-06,39.15287,30.00661,45.21508
2022-01-07,43.40172,27.45201,60.13236
2022-01-08,59.49702,34.83785,63.16346
2022-01-09,47.35936,29.94043,60.51621
2022-01-10,34.08338,25.53275,52.53474
2022-01-11,31.09199,21.98544,47.43878
2022-01-12,32.16412,22.62078,38.57048
2022-01-13,36.39973,20.90006,40.3309
2022-01-14,40.21178,20.97948,46.73726
2022-01-15,71.19788,30.16545,56.74387
2022-01-16,57.81601,27.4123,58.78226
2022-01-17,36.83653,21.12508,45.25479
2022-01-18,34.0172,20.25148,38.66313
2022-01-19,33.85837,17.53805,40.58239
2022-01-20,38.99404,19.43084,40.39708
2022-01-21,39.32495,20.42356,47.12111
2022-01-22,56.59827,30.29781,59.8941
2022-01-23,44.79152,27.12111,63.74586
2022-01-24,33.47452,21.74718,55.67174
2022-01-25,31.27729,19.4176,48.68299
2022-01-26,32.3362,21.57511,46.06221
2022-01-27,30.89344,19.4176,44.87094
2022-01-28,34.5996,19.272,41.93249
2022-01-29,43.18994,23.1767,49.35804
2022-01-30,41.16479,19.57643,50.07279
2022-01-31,35.2217,19.04698,46.3534
2022-02-01,30.68166,15.52614,43.45466
2022-02-02,33.46128,19.33818,44.44738
2022-02-03,28.02117,18.23957,46.11515
2022-02-04,29.98014,22.91197,43.86499
2022-02-05,40.29119,24.39444,48.98742
2022-02-06,35.19523,21.89278,46.89609
2022-02-07,25.30774,17.06154,39.15287
2022-02-08,26.00926,18.86168,36.25413
2022-02-09,26.73726,21.2045,36.54533
2022-02-10,29.82131,22.19722,42.95168
2022-02-11,33.2495,22.56783,42.68696
2022-02-12,47.90205,25.16214,48.85506
2022-02-13,39.35142,25.22832,48.59033
2022-02-14,30.56254,22.84579,43.37524
2022-02-15,30.43017,21.60158,40.30443
2022-02-16,33.01125,21.94573,42.84579
2022-02-17,30.66843,21.2045,39.81469
2022-02-18,37.32627,23.21641,46.9358
2022-02-19,50.31105,25.71806,51.71409
2022-02-20,37.88219,22.7399,49.35804
2022-02-21,29.21244,19.82792,45.49305
2022-02-22,29.82131,20.35737,43.08405
2022-02-23,27.16082,19.24553,43.21641
2022-02-24,27.0814,20.64857,41.28391
2022-02-25,28.61681,20.46326,43.28259
2022-02-26,38.59695,24.36796,46.32693
2022-02-27,37.43216,22.38252,48.41826
2022-02-28,32.29649,21.27068,46.30046
2022-03-01,34.82461,20.93977,47.10787
2022-03-02,21.83984,14.33487,32.8127
2022-03-03,20.84712,12.90536,31.43613
2022-03-04,26.77696,15.49966,33.56717
2022-03-05,37.41892,21.61482,45.22832
2022-03-06,32.32296,19.96029,44.24884
2022-03-07,21.9722,13.5407,30.49636
2022-03-08,22.42223,13.56717,31.87293
2022-03-09,34.67902,16.98213,45.33421
2022-03-10,20.21178,11.18464,29.76836
2022-03-11,26.90933,13.44804,37.9219
2022-03-12,45.70483,20.26472,51.55526
2022-03-13,32.3362,14.87756,39.52349
2022-03-14,22.34281,11.88616,26.19457
2022-03-15,23.93117,11.97882,30.29781
2022-03-16,24.09,13.22303,30.32428
2022-03-17,24.43414,12.3759,29.14626
2022-03-18,27.58438,16.10853,34.40105
2022-03-19,41.23097,21.44275,50.44341
2022-03-20,41.95896,20.14559,48.10059
2022-03-21,26.45929,11.88616,30.93315
2022-03-22,25.57246,11.6082,28.25943
2022-03-23,26.12839,10.58901,31.27729
2022-03-24,24.3812,12.94506,30.95962
2022-03-25,30.80079,14.08338,40.93977
2022-03-26,48.39179,21.52217,53.55393
2022-03-27,40.80741,18.70284,49.72865
2022-03-28,23.70615,13.95102,35.67174
2022-03-29,23.49437,14.63931,36.67769
2022-03-30,23.37524,13.84513,33.35539
2022-03-31,25.25479,19.11317,32.3759
2022-04-01,36.66446,29.45069,46.00926
2022-04-02,57.45863,30.28457,63.86499
2022-04-03,48.92124,24.87094,54.34811
2022-04-04,25.04301,13.69953,35.72468
2022-04-05,25.66512,11.1317,30.43017
2022-04-06,27.57114,12.34943,32.9583
2022-04-07,26.30046,12.82594,30.6949
2022-04-08,33.77895,16.74387,37.94837
2022-04-09,54.29516,23.86499,55.59232
2022-04-10,44.818,20.84712,51.92587
2022-04-11,24.39444,12.045,30.58901
2022-04-12,21.83984,10.48312,24.88418
2022-04-13,22.66048,10.2581,24.03706
2022-04-14,24.10324,11.43613,29.04037
